订单总价,供应商名称
996.6,深圳市猎芯科技有限公司
16300,上海瀚宇光纤通信有限公司
400,东海县顺泰石英制品有限公司
38112,北京阿普瑞斯科技有限公司
5569,深圳金为科生物科技有限公司
41.9,武汉市鑫泰乐贸易有限公司
34.9,北京文俊基业商贸有限公司
29.9,深圳市英菲克电子有限公司
66.64,北京智汇美贸易有限公司
39.9,中山市三乡镇朝颜灯饰商行
123,上海锐耀办公用品有限公司
47430,深圳市艾力电子科技有限公司
26700,深圳市理念仪器仪表有限公司
370,南京市秦淮区亚玥五金机电销售中心
1068.8,上海阿拉丁生化科技有限公司
800,天津市品仪科技有限公司
970,深圳苏菱金属材料有限公司
19595,深圳市执信医疗科技有限公司
26930,深圳执信医疗科技有限公司
3240,陕西邦世生物科技有限公司
650,深圳市泰森试验设备有限公司
15799.6,深圳金冠达建材有限公司
20914,西安象德信息技术有限公司
231,深圳市福田区华芯杰电子商行
36060,深圳市华儒科技有限公司
475,宜昌光大陶粒制品有限公司
28688,上海洪油仪器有限公司
50000,中晟光电设备（上海）股份有限公司
1740,深圳市华晨创联科技有限公司
1000,碧海科技（深圳）有限公司
696,上海市浦东新区高东镇翔坤工业用品经营部
41.9,昆山瑞博骏激光科技有限公司
8250,赛普锐斯
2628,广州宇测电子科技有限公司
2000,广州科秀体育用品有限公司
1169.2,深圳市瑞格锐思科技有限公司
310.03,深圳市净汇达科技有限公司
33190.8,上海毕傲生物科技有限公司
2827,万小发电子商行
2110,开化县顺生电子商务商行
4044.92,"KENTEK Corporation/美国"
2951,广州领拓贸易有限公司
11320,衡阳市蒸湘区三维打印服务中心
1158,杭州联宝电子有限公司
3881.15,深圳市名角文化传播有限公司
233.35,台州黄岩艾芙迪家居用品有限公司
8970,公明金通成量工量量具商行
2850,南京东纳生物科技有限公司
58038,深圳市风力源科技有限公司
15000,武汉凌石科技有限公司
52,佛山市南海区蓝岭洗涤用品经营部
23224.4,深圳市南山区源正鑫电子商行
17628.32,深圳市南山区万得盛电子经营部
870,徐州梵川仪表有限公司
210,清河县昊轩金属材料有限公司
950,安平县康威金属丝网制品有限公司
900,天津布兰顿科技有限公司
769,珠海爱宝电器有限公司
515,黑山县新立屯镇祥源玛瑙销售部
146,盐城市悦城贸易有限公司
32.8,上海谨锐清洁服务有限公司
249.93,上海德旗电子有限公司
219,东莞市光泉五金有限公司
483,深圳市佳士顿科技有限公司
109,温州市普雷斯商贸有限公司
6000,苏州捷迪纳米科技有限公司
3710,天津煦辉科技有限公司
188.68,很砖家
495,上海培阳文化用品有限公司
4300,北京凯视佳光电设备有限公司
728.31,海门市深沪实验器材厂
34759.98,深圳市南山区荣盛祥电子经营部
402,深圳市南山区飞翔文具商行
3125,深圳莱伯生物技术有限公司
1820,深圳智源达有限公司
3426,深圳市莱伯生物科技有限公司
7360,上海楷洋生物技术有限公司
10024.6,广州茂云生物科技有限公司
1125,上海桔粒子网络科技有限公司
723.6,上海壹茗实业有限公司
50000,合肥嘉东光学股份有限公司
88,深圳市大润华超市有限公司福伴崇文花园超市
1120,苏州苏凯路化学科技有限公司
5000,深圳市福田区赛格电子市场俊佑电子经营部
5967,深圳市捷讯能通电子科技有限公司
8826,深圳市南山区重来电子经营部
750,广东市筠远红新材料科技有限公司
180000,南京云桥生物科技有限公司
8625,江阴蓝科晶体材料有限公司
66,上海满勒实业有限公司
189.18,义乌市慕格电子商务有限公司
825.12,上海百力格生物技术有限公司
142.02,献县中科路达仪器销售部
540,北京卡本工程技术研究所有限公司
4200,洛阳市伊滨区诸葛镇丰硕家具经营部
2500,南京盈波光电科技有限公司
293355.83,广州星阀贸易有限公司
1509.99,德沃普兰工业科技（深圳）有限公司
63,温州市洞头北岙锐翔机电商行
115,建湖县军明玻璃仪器厂
2625,深圳市南山区鹏兴电子经营部
334,上海田邦实业有限公司
20140.21,深圳市南山区泰和兴业电子商行
812.38,南京贝特铝业科技有限公司栖霞分公司
500,深圳市拜墨森科学器材有限公司
72164,深圳市拜默森科学器材有限公司
20.01,永康优浩捷贸易有限公司
203.02,东莞市祥盾模具五金有限公司
54.36,佛山市南海区西樵利润五金塑料厂
2475,宁海甬锐数控刀具店
18.9,广州跃能汽车用品有限公司
174,东莞市壹品玻璃科技有限公司
226,深圳市俊雷科技有限公司
270,深圳市克莱格科技有限公司
32853.42,科特莱思科（上海）商贸有限公司
12000,深圳市恒成信电路有限公司
102740,上海南方模式生物科技股份有限公司
389,江苏东成电器有限公司
92603,北京茂丰光电科技有限公司
105.5,深圳纳盛达电子科技有限公司
299,惠州市威凯实业有限公司
9000,长治市三宝药业化学合成有限公司
103767,上海陶素生化技术有限公司
5653,瑞普利金（上海）生物科技有限公司
7102,中科恒壹科技（北京）有限公司
94,东莞市纳美家居有限公司
356,盐城市欧塑贸易有限公司
2187.94,深圳市金百泽电子科技股份有限公司
280.78,温州市卓德实验室设备有限公司
960,福州鹏鲲光电科技有限公司
1619.14,唐山市开平区科析陶瓷有限公司
170,无锡市锡山区晶能化玻仪器
910,甘肃简睿网络科技有限责任公司
8369.99,深圳市奇点高新科技有限公司
420.16,捌零三维材料技术（深圳）有限公司
8461,广东烛光新能源科技有限公司
5420,煜耳（广州）生物科技有限公司
30075,深圳标乐实业有限公司
11500,苏州精萃光学科技有限公司
500,北京泊菲莱
12000,成都慧杰医药科技有限公司
1272,北京雷根生物技术有限公司
178,昆山市玉山镇广旺深贸易商行
19431,深圳益百顺科技有限公司
9580,喜格实验室设备（深圳）有限公司
5740,深圳市南山区创意电脑科技经营部
9999,智楚光学科技有限公司
245,东莞小宅信息服务
56990,深圳市福田区瑞城电脑展销柜
800,东莞市长安亚仁五金工具商行
27203.73,深圳市南山区安达山电子经营部
2772,深圳市纽邦生物科技有限公司
116,永康市立康五金工具有限公司
174.99,上海玫岸安防科技有限公司
590,北京中天光正科技有限公司
58000,赛谱锐思（北京）科技有限公司
3350,名角文化传播有限公司
7900,云南西力生物技术股份有限公司
47,京东盛甲贸易有限公司
2508.84,广州精康诚货架有限公司
33875,天津迈基生物科技有限公司
5336,台州维真光学仪器科技有限公司
133374.51,深圳市文乐生物科技有限公司
300,成都泰盟科技有限公司
19572.4,南京绿科化玻仪器有限公司
4550,深圳市利方电脑经营部
4900,深圳市南山区深络电子商行
19550,深圳市南山区创微科技电脑经营部
898,洛阳市伊滨区长福办公家具销售部
5600,长春军来光电技术有限公司
543,深圳市嘉泰哲科技有限公司
31497.2,北京天海合索科技有限公司
850,北京格林凯默科技有限公司
242,潍坊祥意化工有限公司
2481.28,美国亚马逊公司
6800,毕克气体仪器贸易（上海）有限公司
143,天台珈岚电子商务有限公司
1328,上海富舵办公家具有限公司
44.9,永康市神盾贸易有限公司
225,深圳市福田区新亚洲电子市场新凯越电子商行
17,深圳市鑫飞源电子有限公司
452,深圳市义财电子有限公司
648,成都安徒科技有限公司
727.3,射阳县合德镇飞宇玻璃器具经营部
629.86,上海雷布斯网络科技有限公司
9700,威士帆科技（湖北）有限公司
17800,深圳市斯特诺科技有限公司
3688.2,深圳市苏宁易购销售有限公司
378,芜湖美的生活电器制造有限公司
699,南京神奇女侠网络科技有限公司
315,深圳市鑫煜耀科技有限公司
15860,西安恒达微波技术开发有限公司
825,睢宁县姚集镇同创五金经营部
899,上海菁邑贸易有限公司
3000,浙江全米特新材料科技有限公司
76,上海典情贸易有限公司
3300,广州医药研究总院有限公司
83,上海衡予橡塑五金有限公司
18814.1,深圳市同圳天机电设备有限公司
30334,广州思晋生物科技有限公司
1119.9,深圳市铂熙科技有限公司
5200,厦门百得沃智能科技有限公司
20800,深圳市南山区耀通达电子经营部
10280,深圳宏嘉图科技有限公司
23812,深圳市南山区宏嘉图电子经营部
90534.6,深圳百泰克科技有限公司
61910,武汉斯迈科技有限公司
1478,天下一家商贸有限公司
1100,中诺新材(北京）科技有限公司
735,深圳市江南快捷电路有限公司
83,深圳市智诺达科技有限公司
28.6,深圳市福田区恒兴电子销售部
85,姑苏区欣环测电子营业部
57600,广州德威佳生物科技有限公司
18340,深圳罗菲科技发展有限公司
14890,广州天硕生物科技有限公司
26,深圳市北中芯科技有限公司
1118,深圳市福田区锦力升电子经营部
33.5,上海瀚桀商贸有限公司
891.9,深圳市玩咖科技有限公司
57,深圳市龙岗区利邦文具劳保批发行
8,合肥开和电子有限公司
254.04,深圳市创科捷电子科技有限公司
2400,上海速科实业有限公司
450,田家庵区双达办公家具店
200,合肥思品科技有限责任公司
3034.2,北京华夏远洋科技有限公司
165,自购
2350,深圳市南山区天宇永恒电脑维修经营部
19,广州市达添银饰品有限公司
163.5,上海理观建筑装饰材料有限公司
44,重庆种子与梦想文化传播有限公司
650,深圳市龙华新区桑亿电子商行
869.85,深圳市诚泰利科技有限公司
40,苏州汇裕
6996,点将（上海）科技有限公司
9582,标乐
8493,深圳杜奥科技有限公司
222.9,长兴平扬电工器材经营部
21600,江门市凯林贸易有限公司
38.8,道冠
39.5,kamoer
9980,北京新兴日祥科技发展有限公司
999.9,南通市崇州区仁德电脑经营部
52766,深圳市佰森生物技术有限公司
4000,深圳市呼瑞科技有限公司
2955,深圳市海洋科教设备有限公司
4300,上海测敏仪器设备有限公司
27630,北京汇德信科技有限公司
200,合肥小脚印商贸有限公司
32580,广州纳仪科技有限公司
49621,长沙市雨花区科仪实验仪器经营部
23758,深圳市科导科技有限公司
7785,绵阳柏灵科技有限公司
1048,上海苏阳仪器有限公司
20100,上海正集科学仪器有限公司
184,上海绚和铝业有限公司
8750,深圳市南山区隆旺鑫电子经营部
7500,深圳市南山区卓亚电子经营部
192,河南小清新电子商务有限公司
878,深圳市龙岗区布吉鑫集福五金店
6024,深圳市金佳明科技有限公司福田分公司
128,易泰龙高新材料
28.5,烟台市绿林工具有限公司
2760,深圳市昌达利焊接材料有限公司
47.8,永嘉县桥头镇全程服装辅料店
244,杭州电子市场绵亘电子商行
3762,成都爱思客科技有限公司
1768,成都思普瑞特科技有限公司
45,上海岳煜贸易有限公司
289,合肥瑶海区隆顺五金经营部
300,合肥瑶海区金恒五金工具商店
140,深圳市美和通信有限公司
208,武汉蓝色火星玩具有限公司
1091,东莞市智测电子有限公司
173,西安市长安区天瑞电子产品经营部
1325,深圳市福田亿创瑞电子商行
1680,武汉商鼎机电工程有限公司
521.4,深圳市睿昊明科技有限公司
784,宁波步来特电器有限公司
6130,广州市秉文贸易有限公司
3600,深圳市宝安区新安柯宝原电子经营部
2060,武汉晶格太阳能科技有限公司
206.38,天威
78,国家税务总局常熟市税务局第三代开点
173.72,广东翁江化学试剂有限公司
3200,武汉卓嘉科技有限公司
101571.5,威克邦德进出口贸易（深圳）有限公司
29097,太原云赢达科技有限公司
840,苏州多多化学试剂有限公司
1915,锦州市钰祥源玛瑙制品有限公司
109,上海为鼎电子科技有限公司
145,乐清市北白象亚马逊电器经营部
123,深圳市龙岗区维修佬电子商行
158,上海秋播贸易有限公司
59.9,墨美旗舰店
134,乐清市正邦电气制造有限公司
284.6,太仓齐岳商贸有限公司
903,深圳市京港仓储设备有限公司
1714.65,杭州市江干区欣威衡器商行
698,长垣县振华实验器材销售有限公司
2000,苏州吴中经济技术开发区越溪博研半导体材料经营部
7100,北敬美宏业科技有限公司
5000,东海县郎润石英制品有限公司
90,上海紫翊新能源科技有限公司
220,上海易诺包装材料有限公司
